13:27:51.037 [main] INFO  Application - BPM Message Parser for Apache Druid starting...
13:27:51.873 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=11924|json_bytes=12011|deserialize_ns=870730|deserialize_ms=0.87073|total_ns=870960|total_ms=0.87096|throughput_mb_s=13.151674260994154
13:27:51.873 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_024.json|file_size_bytes=12011|read_ns=2421578|read_ms=2.421578|parse_ns=1169028|parse_ms=1.169028|file_total_ns=3591466|file_total_ms=3.591466
13:27:51.875 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=12493|json_bytes=12585|deserialize_ns=844647|deserialize_ms=0.844647|total_ns=844956|total_ms=0.844956|throughput_mb_s=14.204279597958541
13:27:51.875 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_025.json|file_size_bytes=12585|read_ns=642309|read_ms=0.642309|parse_ns=1156049|parse_ms=1.156049|file_total_ns=1799021|file_total_ms=1.799021
13:27:51.877 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=14900|json_bytes=15021|deserialize_ns=853458|deserialize_ms=0.853458|total_ns=853665|total_ms=0.853665|throughput_mb_s=16.780753465045752
13:27:51.877 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_026.json|file_size_bytes=15021|read_ns=552593|read_ms=0.552593|parse_ns=1077959|parse_ms=1.077959|file_total_ns=1631160|file_total_ms=1.63116
13:27:51.879 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=17342|json_bytes=17434|deserialize_ns=1020625|deserialize_ms=1.020625|total_ns=1020901|total_ms=1.020901|throughput_mb_s=16.285965076169543
13:27:51.879 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_027.json|file_size_bytes=17434|read_ns=808931|read_ms=0.808931|parse_ns=1292179|parse_ms=1.292179|file_total_ns=2101800|file_total_ms=2.1018
13:27:51.881 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=19389|json_bytes=19542|deserialize_ns=771474|deserialize_ms=0.771474|total_ns=771654|total_ms=0.771654|throughput_mb_s=24.15163206723601
13:27:51.881 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_028.json|file_size_bytes=19542|read_ns=555759|read_ms=0.555759|parse_ns=995284|parse_ms=0.995284|file_total_ns=1551865|file_total_ms=1.551865
